dir,json_model_name,file,leaderboard,leaderboard_bbh,leaderboard_bbh_boolean_expressions,leaderboard_bbh_causal_judgement,leaderboard_bbh_date_understanding,leaderboard_bbh_disambiguation_qa,leaderboard_bbh_formal_fallacies,leaderboard_bbh_geometric_shapes,leaderboard_bbh_hyperbaton,leaderboard_bbh_logical_deduction_five_objects,leaderboard_bbh_logical_deduction_seven_objects,leaderboard_bbh_logical_deduction_three_objects,leaderboard_bbh_movie_recommendation,leaderboard_bbh_navigate,leaderboard_bbh_object_counting,leaderboard_bbh_penguins_in_a_table,leaderboard_bbh_reasoning_about_colored_objects,leaderboard_bbh_ruin_names,leaderboard_bbh_salient_translation_error_detection,leaderboard_bbh_snarks,leaderboard_bbh_sports_understanding,leaderboard_bbh_temporal_sequences,leaderboard_bbh_tracking_shuffled_objects_five_objects,leaderboard_bbh_tracking_shuffled_objects_seven_objects,leaderboard_bbh_tracking_shuffled_objects_three_objects,leaderboard_bbh_web_of_lies,leaderboard_gpqa,leaderboard_gpqa_diamond,leaderboard_gpqa_extended,leaderboard_gpqa_main,leaderboard_ifeval,leaderboard_math_hard,leaderboard_math_algebra_hard,leaderboard_math_counting_and_prob_hard,leaderboard_math_geometry_hard,leaderboard_math_intermediate_algebra_hard,leaderboard_math_num_theory_hard,leaderboard_math_prealgebra_hard,leaderboard_math_precalculus_hard,leaderboard_mmlu_pro,leaderboard_musr,leaderboard_musr_murder_mysteries,leaderboard_musr_object_placements,leaderboard_musr_team_allocation,leaderboard_arc_challenge
3rd-Degree-Burn_Llama-Squared-8B,3rd-Degree-Burn/Llama-Squared-8B,results_2024-10-08T16-24-46.765820.json,40.18679465559735,44.106925880923455,50.0,61.49732620320856,50.8,41.6,57.199999999999996,34.8,65.2,41.6,36.0,58.8,32.0,65.2,44.0,45.89041095890411,53.6,68.4,40.400000000000006,43.258426966292134,53.6,8.0,16.400000000000002,14.000000000000002,31.2,50.0,27.181208053691275,24.747474747474747,27.106227106227106,28.348214285714285,28.465804066543438,4.229607250755287,9.120521172638437,0.8130081300813009,3.0303030303030303,0.7142857142857143,1.2987012987012987,7.772020725388601,2.9629629629629632,23.66190159574468,30.82010582010582,52.0,21.484375,19.2,
4season_final_model_test_v2,4season/final_model_test_v2,results_2024-07-25T15-13-01.854583.json,56.54429887144895,63.235549383787536,66.4,64.1711229946524,68.0,83.6,54.0,54.0,84.0,67.60000000000001,67.2,87.2,96.0,41.6,24.8,54.109589041095894,77.2,91.2,40.0,91.01123595505618,78.0,96.8,26.0,15.2,39.6,54.400000000000006,32.718120805369125,30.808080808080806,34.798534798534796,31.026785714285715,26.98706099815157,1.3595166163141994,1.6286644951140066,2.4390243902439024,0.7575757575757576,0.0,0.6493506493506493,3.6269430051813467,0.7407407407407408,35.280917553191486,43.12169312169312,56.00000000000001,40.234375,33.2,
AALF_FuseChat-Llama-3.1-8B-Instruct-preview,AALF/FuseChat-Llama-3.1-8B-Instruct-preview,results_2024-11-20T12-47-00.610130.json,46.530029835257494,50.9460163166117,81.6,59.35828877005348,52.800000000000004,60.8,58.4,32.0,64.0,42.0,41.6,65.60000000000001,58.4,66.8,29.599999999999998,51.369863013698634,64.4,57.99999999999999,50.0,64.04494382022472,74.8,28.4,18.0,19.6,34.4,52.800000000000004,30.536912751677853,30.303030303030305,30.76923076923077,30.357142857142854,72.45841035120148,7.02416918429003,12.703583061889251,10.569105691056912,4.545454545454546,1.4285714285714286,1.2987012987012987,12.953367875647666,2.9629629629629632,37.32546542553192,38.095238095238095,55.60000000000001,25.0,34.0,
AALF_FuseChat-Llama-3.1-8B-SFT-preview,AALF/FuseChat-Llama-3.1-8B-SFT-preview,results_2024-11-21T13-45-14.605333.json,47.6585808794915,52.2131574379448,82.39999999999999,60.42780748663101,51.2,64.4,55.60000000000001,31.6,70.0,39.6,38.4,64.0,60.8,67.2,34.0,50.0,67.2,56.39999999999999,48.8,64.04494382022472,77.60000000000001,44.800000000000004,20.0,20.8,36.4,52.0,30.453020134228186,32.323232323232325,30.586080586080588,29.464285714285715,71.34935304990758,11.404833836858005,21.49837133550489,5.691056910569105,7.575757575757576,1.7857142857142856,6.493506493506493,22.797927461139896,6.666666666666667,37.433510638297875,40.07936507936508,59.199999999999996,25.0,36.4,
AALF_gemma-2-27b-it-SimPO-37K,AALF/gemma-2-27b-it-SimPO-37K,results_2024-09-01T02-53-57.422115.json,36.81411337397847,38.899496615170975,74.8,56.68449197860963,32.4,40.0,48.0,20.4,56.39999999999999,26.0,20.8,47.599999999999994,39.6,60.8,15.2,33.56164383561644,23.599999999999998,47.599999999999994,22.400000000000002,48.87640449438202,80.0,20.4,16.8,16.8,37.6,52.400000000000006,28.02013422818792,29.797979797979796,25.457875457875456,30.357142857142854,24.76894639556377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.71409574468085,34.78835978835979,49.6,23.828125,31.2,
AALF_gemma-2-27b-it-SimPO-37K-100steps,AALF/gemma-2-27b-it-SimPO-37K-100steps,results_2024-09-27T18-43-00.611233.json,36.995719289142556,39.17722617601111,79.2,57.75401069518716,30.0,46.0,50.4,18.4,56.8,24.0,18.8,46.0,41.199999999999996,51.6,16.8,28.767123287671232,20.8,53.2,24.8,48.87640449438202,83.2,21.2,22.400000000000002,15.6,38.0,49.6,28.859060402684566,24.747474747474747,29.67032967032967,29.6875,23.290203327171906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.251662234042552,33.2010582010582,47.599999999999994,21.875,30.4,
AELLM_gemma-2-aeria-infinity-9b,AELLM/gemma-2-aeria-infinity-9b,results_2024-10-09T11-48-07.657590.json,53.7553508885718,59.76392987328589,85.2,59.35828877005348,60.4,63.2,58.8,57.99999999999999,68.0,59.199999999999996,55.2,83.6,57.599999999999994,70.8,30.4,60.273972602739725,70.8,83.2,60.4,65.1685393258427,78.4,64.4,30.8,33.2,30.0,49.6,33.38926174496644,31.818181818181817,33.33333333333333,34.151785714285715,73.75231053604436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6220079787234,40.07936507936508,55.2,25.390625,40.0,
AELLM_gemma-2-lyco-infinity-9b,AELLM/gemma-2-lyco-infinity-9b,results_2024-10-10T12-58-52.149709.json,52.548968737838884,58.28849158132269,82.8,59.893048128342244,60.0,61.6,59.199999999999996,50.0,64.8,56.00000000000001,54.800000000000004,80.0,56.00000000000001,67.2,32.0,60.273972602739725,67.60000000000001,82.8,59.599999999999994,62.92134831460674,71.6,66.0,27.200000000000003,32.800000000000004,32.0,54.400000000000006,32.802013422818796,32.323232323232325,31.318681318681318,34.82142857142857,70.97966728280961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8656914893617,39.94708994708995,55.60000000000001,25.390625,39.2,
AGI-0_Art-v0-3B,AGI-0/Art-v0-3B,results_2025-01-18T12-23-40.344038.json,33.246854326112334,33.865648324943585,73.6,49.19786096256685,18.8,34.4,46.0,14.399999999999999,51.6,15.6,15.6,34.4,35.199999999999996,64.4,34.8,21.232876712328768,17.599999999999998,20.4,16.0,48.31460674157304,62.4,24.8,20.0,14.399999999999999,31.2,51.2,26.090604026845636,25.757575757575758,26.73992673992674,25.44642857142857,27.35674676524954,13.595166163141995,27.035830618892508,11.38211382113821,6.8181818181818175,3.214285714285714,7.142857142857142,26.42487046632124,2.2222222222222223,25.282579787234045,39.81481481481482,50.8,25.390625,43.6,
AGI-0_Artificium-llama3.1-8B-001,AGI-0/Artificium-llama3.1-8B-001,results_2024-09-11T00-52-31.543315.json,39.486314697107275,42.37111612567263,73.6,51.87165775401069,45.2,42.0,46.800000000000004,33.2,69.19999999999999,38.4,34.4,59.199999999999996,44.0,42.0,9.6,40.41095890410959,54.0,55.60000000000001,44.4,52.80898876404494,53.6,14.399999999999999,17.599999999999998,22.0,28.4,48.8,26.593959731543627,25.252525252525253,27.655677655677657,25.892857142857146,49.53789279112754,10.27190332326284,20.846905537459286,5.691056910569105,4.545454545454546,0.35714285714285715,6.493506493506493,22.797927461139896,2.9629629629629632,31.815159574468083,37.83068783068783,51.2,23.4375,39.2,
AGI-0_smartllama3.1-8B-001,AGI-0/smartllama3.1-8B-001,results_2024-11-25T22-15-59.091478.json,43.70216629913089,46.39819475785454,78.4,63.101604278074866,45.6,33.6,52.800000000000004,20.0,66.0,43.2,43.2,64.0,59.199999999999996,62.8,46.400000000000006,40.41095890410959,50.8,48.4,41.199999999999996,65.73033707865169,61.199999999999996,18.8,18.0,18.8,31.6,47.599999999999994,30.620805369127517,30.808080808080806,30.036630036630036,31.25,30.129390018484287,11.858006042296072,26.710097719869708,4.0650406504065035,3.787878787878788,1.4285714285714286,5.194805194805195,23.316062176165804,5.9259259259259265,34.86535904255319,43.783068783068785,58.4,33.59375,39.6,
AI-MO_NuminaMath-7B-CoT,AI-MO/NuminaMath-7B-CoT,results_2024-09-11T22-04-44.864778.json,39.46037099494098,42.978649540010416,80.4,49.73262032085562,59.199999999999996,56.39999999999999,54.800000000000004,43.2,48.4,28.799999999999997,27.200000000000003,41.199999999999996,46.800000000000004,59.199999999999996,41.6,43.83561643835616,45.6,34.4,39.2,49.43820224719101,57.199999999999996,19.6,12.8,14.000000000000002,33.6,48.8,26.593959731543627,26.262626262626267,27.83882783882784,25.223214285714285,22.181146025878004,7.930513595166164,14.332247557003258,7.317073170731707,0.7575757575757576,0.0,6.493506493506493,21.243523316062177,0.0,28.681848404255316,32.93650793650794,50.8,20.703125,27.6,
AI-MO_NuminaMath-7B-TIR,AI-MO/NuminaMath-7B-TIR,results_2024-07-25T13-40-31.863736.json,38.27993254637437,41.27755597986461,77.60000000000001,51.33689839572193,51.2,52.800000000000004,49.2,32.4,50.8,24.4,19.6,38.800000000000004,54.400000000000006,62.8,36.0,35.61643835616438,34.4,41.199999999999996,35.6,53.93258426966292,54.0,19.6,21.2,13.600000000000001,30.8,53.2,25.838926174496645,27.77777777777778,26.373626373626376,24.330357142857142,21.626617375231053,1.7371601208459215,4.234527687296417,0.0,0.0,0.35714285714285715,3.2467532467532463,2.072538860103627,0.0,27.32712765957447,35.05291005291005,50.0,30.078125,25.2,
AI-Sweden-Models_Llama-3-8B-instruct,AI-Sweden-Models/Llama-3-8B-instruct,results_2024-07-22T12-09-41.340187.json,39.77169542093657,41.4684950529422,63.6,55.080213903743314,43.6,51.2,55.2,18.8,59.599999999999994,34.8,32.4,48.8,82.0,42.0,42.0,43.83561643835616,42.0,43.2,25.6,48.31460674157304,56.8,8.4,12.4,10.4,32.800000000000004,48.8,26.593959731543627,27.77777777777778,25.64102564102564,27.232142857142854,18.484288354898336,0.4531722054380665,0.32573289902280134,0.0,0.0,0.35714285714285715,0.6493506493506493,1.5544041450777202,0.0,25.972406914893615,47.61904761904761,58.4,36.328125,48.4,
AI-Sweden-Models_gpt-sw3-40b,AI-Sweden-Models/gpt-sw3-40b,results_2024-07-26T18-58-19.331750.json,31.443767025554546,32.45964242319042,55.2,51.87165775401069,36.0,38.800000000000004,54.0,6.800000000000001,46.0,20.0,14.799999999999999,37.2,54.800000000000004,46.800000000000004,18.8,19.17808219178082,21.6,4.3999999999999995,22.400000000000002,52.80898876404494,54.0,16.0,14.399999999999999,12.8,31.6,54.0,23.48993288590604,22.22222222222222,25.64102564102564,21.428571428571427,10.166358595194085,0.6042296072507553,0.32573289902280134,1.6260162601626018,0.0,0.35714285714285715,0.6493506493506493,1.5544041450777202,0.0,12.757646276595743,36.24338624338625,50.4,26.171875,32.4,
AI4free_Dhanishtha,AI4free/Dhanishtha,results_2025-02-23T21-34-08.816420.json,32.62420547412116,33.76149973962853,46.800000000000004,48.663101604278076,22.400000000000002,38.800000000000004,54.400000000000006,34.4,51.6,24.8,16.0,36.8,47.599999999999994,43.6,25.6,26.027397260273972,23.200000000000003,20.0,23.200000000000003,55.0561797752809,54.800000000000004,8.4,21.6,12.0,29.2,52.0,25.25167785234899,23.232323232323232,22.71062271062271,29.24107142857143,20.51756007393715,25.604229607250755,48.20846905537459,22.76422764227642,12.878787878787879,5.714285714285714,24.675324675324674,38.860103626943,12.592592592592592,16.4311835106383,35.58201058201058,49.6,21.484375,36.0,
AI4free_t2,AI4free/t2,results_2025-02-27T13-24-19.191994.json,29.22558049033597,28.745009546953654,46.400000000000006,51.87165775401069,19.2,31.2,46.800000000000004,0.0,48.4,19.2,14.799999999999999,32.0,22.8,42.0,7.6,23.28767123287671,17.2,28.4,14.000000000000002,46.06741573033708,46.0,27.6,19.6,13.600000000000001,31.6,48.8,25.75503355704698,24.747474747474747,27.655677655677657,23.883928571428573,33.08687615526802,18.957703927492446,23.452768729641694,21.138211382113823,13.636363636363635,3.214285714285714,20.77922077922078,44.559585492227974,5.9259259259259265,11.436170212765957,38.35978835978836,50.4,25.390625,39.6,
AIDC-AI_Marco-o1,AIDC-AI/Marco-o1,results_2025-02-01T05-51-39.702980.json,47.9180179011545,53.34143377885784,81.6,60.42780748663101,56.00000000000001,60.4,64.0,50.0,62.0,50.8,48.0,71.2,71.6,66.8,36.0,54.794520547945204,62.8,54.400000000000006,54.0,70.2247191011236,74.0,34.4,16.0,10.8,24.4,52.800000000000004,25.922818791946305,25.252525252525253,26.923076923076923,25.0,46.39556377079482,10.649546827794563,20.195439739413683,7.317073170731707,6.0606060606060606,2.5,12.987012987012985,15.025906735751295,4.444444444444445,41.165226063829785,41.269841269841265,50.8,26.953125,46.400000000000006,
Aashraf995_Creative-7B-nerd,Aashraf995/Creative-7B-nerd,results_2024-12-18T03-17-53.359820.json,51.19989622519133,55.84099982641902,83.6,60.962566844919785,56.8,67.60000000000001,59.199999999999996,54.0,57.199999999999996,53.2,47.199999999999996,78.4,66.4,65.2,44.4,55.47945205479452,62.8,63.2,53.2,70.78651685393258,72.0,59.199999999999996,19.2,18.0,27.6,50.0,32.63422818791946,35.858585858585855,31.5018315018315,32.589285714285715,46.21072088724584,28.54984894259819,50.814332247557005,26.01626016260163,14.393939393939394,13.214285714285715,22.07792207792208,41.968911917098445,14.074074074074074,44.921875,45.10582010582011,52.800000000000004,39.0625,43.6,
Aashraf995_Gemma-Evo-10B,Aashraf995/Gemma-Evo-10B,results_2024-12-18T04-35-43.057636.json,55.07847969905305,60.354105190071174,82.0,64.1711229946524,59.599999999999994,60.4,63.6,54.400000000000006,72.39999999999999,53.6,55.2,83.6,62.0,68.0,32.4,57.534246575342465,72.0,81.2,55.60000000000001,68.53932584269663,85.6,68.8,31.2,29.2,34.0,55.60000000000001,35.40268456375839,40.909090909090914,34.24908424908425,34.375,70.97966728280961,20.090634441087612,41.042345276872965,12.195121951219512,6.0606060606060606,2.857142857142857,18.181818181818183,34.715025906735754,10.37037037037037,42.75265957446808,45.8994708994709,56.39999999999999,39.84375,41.6,
Aashraf995_Qwen-Evo-7B,Aashraf995/Qwen-Evo-7B,results_2024-12-18T03-20-24.239014.json,51.93929173693086,56.81305328935948,84.0,62.03208556149733,58.8,64.0,62.8,54.400000000000006,55.60000000000001,53.6,52.0,76.8,69.6,66.4,42.8,58.21917808219178,65.60000000000001,66.8,55.2,73.59550561797754,71.6,50.8,25.2,17.2,27.6,55.60000000000001,32.5503355704698,36.868686868686865,30.036630036630036,33.705357142857146,46.58040665434381,29.984894259818727,55.048859934853425,25.203252032520325,16.666666666666664,13.928571428571429,23.376623376623375,46.1139896373057,8.148148148148149,44.622672872340424,45.370370370370374,54.400000000000006,39.84375,42.0,
Aashraf995_QwenStock-14B,Aashraf995/QwenStock-14B,results_2024-12-18T04-15-47.313168.json,59.50188091840706,65.2838048949835,88.8,65.24064171122996,66.8,65.60000000000001,68.4,49.2,77.60000000000001,61.6,59.199999999999996,92.0,75.6,70.39999999999999,50.8,70.54794520547945,83.6,86.0,62.8,75.84269662921348,78.4,86.0,25.6,23.599999999999998,31.6,56.8,38.92617449664429,40.909090909090914,39.743589743589745,37.05357142857143,51.20147874306839,33.383685800604226,59.60912052117264,27.64227642276423,16.666666666666664,11.071428571428571,35.714285714285715,49.740932642487046,15.555555555555555,53.82313829787234,47.883597883597886,55.60000000000001,42.578125,45.6,
AbacusResearch_Jallabi-34B,AbacusResearch/Jallabi-34B,results_2024-07-30T05-45-04.496708.json,54.702296017641714,59.868078458600934,83.6,67.9144385026738,69.6,70.39999999999999,59.199999999999996,34.8,70.8,57.99999999999999,52.0,76.4,83.2,59.199999999999996,42.4,59.589041095890416,67.60000000000001,80.4,56.00000000000001,83.70786516853933,90.0,48.4,22.400000000000002,20.4,32.0,57.599999999999994,33.89261744966443,29.797979797979796,35.16483516483517,34.151785714285715,32.53234750462107,3.927492447129909,7.81758957654723,3.2520325203252036,0.0,1.0714285714285714,1.2987012987012987,9.844559585492227,0.0,46.81682180851064,48.148148148148145,57.199999999999996,39.453125,48.0,
Ahdoot_StructuredThinker-v0.3-MoreStructure,Ahdoot/StructuredThinker-v0.3-MoreStructure,results_2025-01-01T03-42-11.275880.json,44.63613957711765,48.13400451310537,81.2,57.21925133689839,49.6,57.99999999999999,52.400000000000006,57.99999999999999,57.599999999999994,43.6,36.8,66.8,70.8,63.6,37.2,50.68493150684932,44.4,39.2,44.0,56.74157303370787,68.4,10.8,16.0,12.0,33.2,52.800000000000004,29.697986577181208,30.303030303030305,29.67032967032967,29.464285714285715,38.632162661737524,23.48942598187311,44.299674267100976,20.32520325203252,14.393939393939394,7.142857142857142,18.83116883116883,38.860103626943,5.185185185185185,36.10372340425532,41.53439153439153,53.6,35.546875,35.6,
Ahdoot_Test_StealthThinker,Ahdoot/Test_StealthThinker,results_2025-01-06T23-06-48.071737.json,43.22220780905435,46.1031070994619,80.80000000000001,61.49732620320856,44.4,49.6,51.2,46.800000000000004,60.0,34.8,31.2,55.60000000000001,74.4,65.2,34.8,47.26027397260274,41.6,42.8,42.4,61.23595505617978,68.0,8.4,13.600000000000001,13.600000000000001,32.4,53.6,29.61409395973154,30.808080808080806,28.754578754578752,30.13392857142857,40.66543438077634,14.577039274924472,28.664495114006517,13.821138211382115,0.7575757575757576,3.214285714285714,11.03896103896104,28.497409326424872,4.444444444444445,35.97074468085106,42.72486772486773,52.800000000000004,32.8125,42.8,
AicoresSecurity_Cybernet-Sec-3B-R1-V0,AicoresSecurity/Cybernet-Sec-3B-R1-V0,results_2025-02-27T08-26-21.525046.json,40.84835906083798,44.87068217323381,77.60000000000001,62.56684491978609,50.4,47.599999999999994,51.6,32.0,59.599999999999994,37.6,30.8,50.4,53.2,64.0,42.4,34.24657534246575,39.6,50.0,34.4,53.37078651685393,68.4,31.2,14.399999999999999,15.2,31.2,47.599999999999994,26.34228187919463,25.757575757575758,26.923076923076923,25.892857142857146,63.58595194085028,11.555891238670695,24.104234527687296,4.878048780487805,5.303030303030303,4.285714285714286,7.142857142857142,20.207253886010363,2.9629629629629632,30.1030585106383,33.06878306878307,49.6,24.609375,25.2,
AicoresSecurity_Cybernet-Sec-3B-R1-V0-Coder,AicoresSecurity/Cybernet-Sec-3B-R1-V0-Coder,results_2025-02-27T08-25-30.321172.json,40.80944350758853,44.52352022218365,77.60000000000001,63.101604278074866,50.0,30.0,48.8,30.4,66.8,38.800000000000004,29.2,48.0,57.199999999999996,60.8,38.4,36.986301369863014,40.0,61.199999999999996,31.2,60.1123595505618,70.8,30.0,13.200000000000001,11.600000000000001,30.8,49.6,27.181208053691275,27.27272727272727,28.57142857142857,25.44642857142857,70.97966728280961,14.879154078549849,28.013029315960914,13.008130081300814,3.787878787878788,2.142857142857143,14.285714285714285,29.015544041450774,4.444444444444445,31.78191489361702,33.99470899470899,50.8,23.4375,28.000000000000004,
AicoresSecurity_Cybernet-Sec-3B-R1-V1,AicoresSecurity/Cybernet-Sec-3B-R1-V1,results_2025-03-07T07-38-49.658744.json,39.11013101569594,42.63148758896025,77.60000000000001,60.42780748663101,49.2,32.800000000000004,52.400000000000006,30.8,52.0,36.0,24.0,41.6,58.4,59.599999999999994,36.8,30.82191780821918,42.4,55.2,33.6,60.1123595505618,60.8,28.000000000000004,14.399999999999999,12.0,30.0,48.8,26.090604026845636,26.262626262626267,27.28937728937729,24.553571428571427,59.88909426987061,15.181268882175228,33.876221498371336,8.94308943089431,6.8181818181818175,1.0714285714285714,8.441558441558442,29.015544041450774,3.7037037037037033,28.76496010638298,32.804232804232804,49.2,24.609375,24.8,
AicoresSecurity_Cybernet-Sec-3B-R1-V1.1,AicoresSecurity/Cybernet-Sec-3B-R1-V1.1,results_2025-03-07T20-20-00.411476.json,40.290569464262546,43.672973442110745,78.0,61.49732620320856,49.6,33.2,46.400000000000006,30.4,52.0,36.8,32.800000000000004,47.199999999999996,57.199999999999996,60.0,41.199999999999996,35.61643835616438,39.6,54.0,30.4,60.1123595505618,65.60000000000001,29.2,16.400000000000002,14.399999999999999,33.6,48.8,27.097315436241608,27.27272727272727,28.205128205128204,25.669642857142854,66.17375231053605,17.598187311178247,35.83061889250814,14.634146341463413,12.121212121212121,2.142857142857143,11.03896103896104,31.606217616580313,3.7037037037037033,30.8843085106383,35.317460317460316,54.400000000000006,23.828125,28.000000000000004,
Alepach_notHumpback-M0,Alepach/notHumpback-M0,results_2025-01-06T21-45-58.081166.json,28.745622000259434,28.6408609616386,46.0,51.87165775401069,19.2,31.2,46.800000000000004,10.8,48.4,19.2,14.799999999999999,32.0,22.8,42.0,2.8000000000000003,23.28767123287671,10.4,28.4,11.200000000000001,46.06741573033708,46.0,28.000000000000004,20.0,14.399999999999999,31.6,48.8,25.419463087248324,22.22222222222222,23.626373626373624,29.017857142857146,24.214417744916823,0.3021148036253776,0.0,0.0,0.0,0.0,0.6493506493506493,1.5544041450777202,0.0,11.627327127659575,34.78835978835979,50.4,22.65625,31.6,
Alepach_notHumpback-M1,Alepach/notHumpback-M1,results_2025-01-06T21-45-56.042287.json,29.134777532753926,29.109529595556328,46.0,51.87165775401069,20.0,38.800000000000004,46.800000000000004,5.2,51.6,19.6,15.2,34.4,21.2,42.0,5.6000000000000005,20.54794520547945,2.8000000000000003,22.8,23.200000000000003,53.93258426966292,46.0,20.0,21.6,14.799999999999999,35.199999999999996,48.8,25.335570469798657,23.232323232323232,22.893772893772894,29.24107142857143,24.58410351201479,0.6042296072507553,1.6286644951140066,0.0,0.0,0.0,0.6493506493506493,1.0362694300518136,0.0,10.987367021276597,35.317460317460316,51.6,26.171875,28.4,
Alepach_notHumpback-M1-v2,Alepach/notHumpback-M1-v2,results_2025-01-20T06-48-43.444170.json,27.980282786353612,27.512584620725566,46.0,51.87165775401069,17.2,31.2,46.800000000000004,0.0,48.4,17.599999999999998,14.399999999999999,32.0,22.0,42.0,1.2,11.643835616438356,6.4,28.4,11.200000000000001,49.43820224719101,46.0,28.4,19.6,14.000000000000002,31.6,48.8,26.006711409395972,22.727272727272727,26.73992673992674,26.5625,18.11460258780037,1.2084592145015105,1.3029315960912053,1.6260162601626018,0.7575757575757576,0.0,1.2987012987012987,3.1088082901554404,0.7407407407407408,11.18683510638298,34.65608465608466,50.4,25.0,28.799999999999997,
Alibaba-NLP_gte-Qwen2-7B-instruct,Alibaba-NLP/gte-Qwen2-7B-instruct,results_2024-08-12T13-03-04.687518.json,40.58892203917499,44.57559451484117,73.2,55.61497326203209,40.8,60.4,53.6,20.8,70.8,28.000000000000004,22.0,47.199999999999996,74.8,54.400000000000006,31.2,47.26027397260274,44.4,50.0,32.4,62.35955056179775,60.4,34.0,20.0,13.200000000000001,33.2,48.8,24.496644295302016,20.707070707070706,24.90842490842491,25.669642857142854,17.929759704251385,3.474320241691843,5.211726384364821,1.6260162601626018,2.272727272727273,0.35714285714285715,5.194805194805195,8.290155440414509,0.0,33.211436170212764,35.58201058201058,50.0,35.15625,21.6,
Alsebay_Qwen2.5-7B-test-novelist,Alsebay/Qwen2.5-7B-test-novelist,results_2024-12-18T02-28-41.543232.json,47.39914385782851,51.17167158479431,77.60000000000001,56.14973262032086,50.8,66.0,57.599999999999994,42.4,57.199999999999996,46.400000000000006,43.2,76.0,58.8,64.0,43.6,56.16438356164384,52.400000000000006,47.599999999999994,50.4,67.97752808988764,63.6,26.0,25.6,20.0,35.199999999999996,51.6,29.110738255033556,30.303030303030305,29.304029304029307,28.348214285714285,55.08317929759704,16.08761329305136,28.338762214983714,9.75609756097561,6.8181818181818175,5.714285714285714,14.285714285714285,28.497409326424872,8.88888888888889,38.655252659574465,47.48677248677249,56.00000000000001,47.265625,39.2,
Amaorynho_BBAI2006,Amaorynho/BBAI2006,results_2025-02-27T22-01-12.890348.json,27.396549487611882,26.71411213331019,46.0,51.87165775401069,16.0,38.800000000000004,46.800000000000004,20.0,51.6,20.4,13.600000000000001,34.4,3.2,42.0,5.6000000000000005,11.643835616438356,2.8000000000000003,0.0,11.200000000000001,53.93258426966292,46.0,20.0,17.2,12.0,35.199999999999996,48.8,25.25167785234899,23.232323232323232,22.71062271062271,29.24107142857143,13.308687615526802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.228390957446809,35.978835978835974,50.0,26.5625,31.6,
Amaorynho_BBAI270V4,Amaorynho/BBAI270V4,results_2025-02-27T08-30-09.873664.json,29.770398235828253,30.411386911994448,48.8,52.94117647058824,18.8,34.8,49.6,14.399999999999999,50.8,16.0,17.2,34.8,26.8,58.8,6.800000000000001,20.54794520547945,3.2,24.4,12.4,50.0,51.2,26.0,22.400000000000002,14.000000000000002,33.6,48.8,24.580536912751676,25.757575757575758,24.54212454212454,24.107142857142858,14.232902033271719,0.8308157099697886,1.6286644951140066,0.8130081300813009,0.7575757575757576,0.0,1.2987012987012987,1.0362694300518136,0.0,11.136968085106384,33.06878306878307,50.8,24.21875,24.4,
Amaorynho_BBAIIFEV1,Amaorynho/BBAIIFEV1,results_2025-03-01T19-40-25.427409.json,48.35906083798158,52.80333275473008,84.39999999999999,57.75401069518716,45.6,58.8,55.2,27.6,72.8,39.6,37.2,61.6,57.99999999999999,66.4,44.0,48.63013698630137,66.8,66.8,51.2,64.60674157303372,75.2,48.4,28.4,25.2,36.4,49.6,31.04026845637584,32.323232323232325,29.48717948717949,32.36607142857143,80.77634011090574,19.335347432024168,36.807817589576544,9.75609756097561,9.848484848484848,5.0,16.883116883116884,38.34196891191709,2.9629629629629632,38.57214095744681,41.7989417989418,56.39999999999999,35.546875,33.6,
