N_B,D_B,D_over_N,Q,L,c_base,c_qual,c_attn,c_tot,f_base,f_qual,f_attn,form,L_ctx,C
3.375729303291286,85.52517876168912,25.335319001527562,1.0,2.277251757236508,1.7322591126903568e+21,3.882064704516613e+20,1.1825555542632838e+20,2.2387211385683465e+21,0.7737717229927661,0.17340546071759422,0.05282281628963951,幂函数型,2048,2.238721138568347e+21
3.5270300034666167,92.53266993374761,26.23529423985617,1.0,2.265735793910728,1.9581930189432069e+21,4.200141024731752e+20,1.336793100931896e+20,2.5118864315095717e+21,0.7795706821690935,0.167210625928163,0.053218691902743455,幂函数型,2048,2.5118864315095717e+21
3.6861035525138655,100.06493799688546,27.146534700210125,0.9999999999999998,2.254467248494047,2.213098340594395e+21,4.5420374395213945e+20,1.5108084671791075e+20,2.8183829312644453e+21,0.7852369229335004,0.16115756979423798,0.05360550727226031,幂函数型,2048,2.818382931264449e+21
3.853376088413251,108.15757826071136,28.068264238710388,0.9999999999999994,2.2434393086140054,2.50063095510306e+21,4.9093696519694634e+20,1.707097398683689e+20,3.162277660168376e+21,0.7907689405647925,0.15524789975931644,0.053983159675889826,幂函数型,2048,3.1622776601683794e+21
4.029297238626307,116.84840911969376,28.999699500831674,1.0,2.2326453893764833,2.824901833223154e+21,5.3038542729790305e+20,1.9284663181470066e+20,3.548133892335758e+21,0.7961655109253789,0.14948292352878115,0.054351565545839205,幂函数型,2048,3.5481338923357606e+21
4.214342258993812,126.17758736428335,29.940042742140424,1.0,2.2220791260109674,3.1905332314030977e+21,5.727314055347689e+20,2.1780706859711817e+20,3.981071705534985e+21,0.801425713324183,0.1438636246462192,0.054710662029597575,幂函数型,2048,3.9810717055349854e+21
4.409010714178399,136.18782147513113,30.888521326832198,1.0,2.2117343666941194,3.6027213841468097e+21,6.181687575383848e+20,2.459457798244222e+20,4.4668359215096167e+21,0.8065488519061677,0.1383907464703713,0.05506040162346104,幂函数型,2048,4.4668359215096167e+21
4.613831200224169,146.92444564500903,31.844347846507805,1.0,2.2016051655473157,4.067307548355496e+21,6.669032592828156e+20,2.7766152863440185e+20,5.011872336272714e+21,0.81153454746222,0.1330646940976924,0.055400758440087544,幂函数型,2048,5.011872336272714e+21
4.8293615613669285,158.43561577030485,32.80674137917733,1.0,2.191685775804339,4.5908572365156605e+21,7.191534947083561e+20,3.134025206794691e+20,5.623413251903486e+21,0.8163826898123988,0.1278855852297405,0.05573172495785976,幂函数型,2048,5.623413251903491e+21
5.056186489271598,170.77260406199014,33.77498128764469,0.9999999999999994,2.1819706431458363,5.180748800375775e+21,7.751521929871817e+20,3.5367245143898626e+20,6.309573444801943e+21,0.8210933505566632,0.12285334337866856,0.05605330606466821,幂函数型,2048,6.309573444801943e+21
5.294930210663304,183.98967009824463,34.74827104004379,0.9999999999999999,2.1724543991975924,5.84527477591902e+21,8.351456432196345e+20,3.990374247027385e+20,7.079457843841394e+21,0.8256670079621946,0.11796745762758494,0.056365534410219166,幂函数型,2048,7.079457843841402e+21
5.546241953624137,198.144741983624,35.72594626062938,1.0,2.1631318551900858,6.593752085277631e+21,8.993967862768674e+20,4.501334756882864e+20,7.943282347242785e+21,0.8301042059226817,0.11322734695299595,0.05666844712432175,幂函数型,2048,7.943282347242789e+21
